TIC,Tmag,KIC,numax
27912781,12.2756,11773657,32.92
27911178,11.8334,12219032,26.01
239227518,12.145,5809445,35.83
272599093,10.5523,10613466,37.09
27911228,12.1288,12170173,111.95
272708261,8.8156,7300075,54.09
27911448,11.0979,12121377,43.07
272600658,10.3356,10155286,114.04
272609970,10.7006,7906607,30.6
27911047,11.7875,12268819,59.38
272608282,11.5243,8248351,30.84
272607873,10.985,8380242,36.28
27987248,12.1068,10810628,27.79
272601626,10.6522,9903915,68.44
272706359,10.6695,7698511,71.81
272599287,11.5082,10548319,228.22
27914689,10.0457,11308295,212.96
272609264,9.9326,8044109,42.06
272606162,10.4169,8767392,99.09
272709134,10.0399,7052311,53.71
272609602,11.335,7975276,87.6
272607811,12.162,8380282,34.89
272601555,10.9717,9903947,12.69
272601259,11.2467,9963898,112.25
272609390,11.32,8044132,25.84
272706985,8.7384,7625670,51.37
272601888,12.1833,9843910,51.31
272600574,12.1022,10155387,49.53
239228224,11.5551,6060703,130.03
27911822,12.1698,12023574,26.86
272608178,11.1368,8314514,50.47
27913893,10.5038,11518492,52.41
272609146,11.6037,8044218,68.18
27987580,12.2522,10679090,29.27
27915930,10.6328,10987386,98.34
272713929,11.4309,7218911,32.84
239225398,11.5448,5119742,235.04
272719904,12.007,8574234,118.31
272837598,10.8617,9662343,44.42
239226932,10.789,5638865,45.02
272716119,11.0455,7698688,83.19
27914021,12.1736,11466146,31.42
272834085,10.4747,8767579,44.19
272838034,11.971,9783656,33.91
272837679,10.718,9662395,48.6
27916480,12.1501,10810869,33.85
239228339,10.343,6060867,66.12
272718812,9.9717,6967600,40.53
272713123,10.1037,8314665,46.91
27916586,12.2862,10810905,16.26
27912235,11.4193,11924806,113.63
239228307,10.327,6060903,34.51
27987579,10.4516,10679246,6.28
27916189,11.5247,10932270,104.15
239228456,11.6616,6142229,89.76
239225268,11.2898,5031925,50.29
272717326,11.6333,7975617,31.82
239226690,11.6017,5553045,32.59
27916135,12.1849,10932336,52.59
272840262,11.9793,10353556,239.48
272717256,11.7727,7975647,104.59
168815599,11.8415,5207415,52.49
27913906,9.7405,11518690,30.53
272719823,7.9854,8574456,56.75
272838913,11.6519,9964206,31.49
272715936,10.5764,7698929,52.82
272840509,10.8486,10418503,9.02
27912150,9.5566,11924919,114.12
27911500,10.923,12121656,38.19
272840901,12.0363,10548741,70.78
272837380,11.8406,9601661,32.96
272839484,10.3419,10155731,35.52
168810928,12.2867,6303699,104.03
27914492,10.1798,11361765,103.05
168814563,11.8932,5468161,109.58
168812018,11.6585,6061176,139.33
168816578,10.9266,5032140,47.98
27991804,12.2774,11723893,85.09
27991512,11.5494,11622144,41.17
272718263,9.6786,8181509,33.16
27990159,10.2069,11308660,37.08
272716098,13.0023,7699071,55.94
27993089,12.0571,12023863,51.04
168814375,9.33998,5553307,257.36
272717914,11.8582,8113326,41.27
272716839,10.8084,7907191,51.1
272841247,11.5589,10614000,27.94
272841129,11.7351,10614003,129.41
272714977,11.7066,7464560,41.28
272837619,11.5586,9662723,82.69
168813749,11.5576,5639438,179.94
27992182,10.9684,11824976,37.33
272717815,12.0394,4856592,203.01
168817511,10.5079,8113379,31.19
272718410,10.7436,8248948,29.71
272714728,9.7281,7381710,88.89
272839051,10.9971,10025321,129.66
168813506,9.0264,5724947,10.87
272837572,11.1925,9662751,33.06
272717044,12.2082,7907249,42.02
27992698,10.5867,11925044,180.24
272837156,11.5247,9539910,31.96
27992116,11.6776,11774110,35.01
272837716,11.9117,9662768,43.34
272838086,12.2509,9784059,72.94
27987870,11.109,10745554,86.66
272715016,10.8255,7464664,5.48
272717763,9.9821,8113429,48.51
272838976,10.9739,10025387,140.06
272839867,11.3987,10222079,35.1
272716267,11.7144,7769544,238.28
168813123,10.2354,5810333,29.89
27990260,10.7668,11308784,62.14
27988045,11.5395,10745616,29.23
272719350,11.0157,8445814,24.34
272718067,10.5279,8181700,45.77
27991350,11.964,11570459,34.58
168813467,9.7631,5725087,6.03
272715242,10.2975,7547646,65.67
272941788,11.0681,7975969,35.82
272843953,11.1493,9904563,39.97
272943534,11.3259,7626457,174.35
272942604,10.6044,7838873,69.27
272843907,12.2646,9904580,29.6
272941963,12.1122,7976006,113.72
168815049,9.8335,5382824,102.92
168810808,7.51787,6304081,64.63
272842620,12.1265,10288283,36.44
272940332,9.7676,8315220,28.65
27990994,12.0018,11518990,33.09
272942353,10.4092,7838906,4.99
168811695,10.2163,6142932,41.64
27990774,11.9386,11414438,40.09
168810339,10.1913,6382830,24.45
168811515,10.7956,6142964,59.18
168817290,10.5823,4856867,33.83
168812818,11.9872,5810513,191.98
27988020,9.1497,10745775,36.06
168815917,9.6278,5208056,26.85
272842242,11.9694,10354029,200.25
27992217,11.6016,11825166,50.61
272841527,8.1118,10614323,36.08
272945833,10.8062,11519087,80.24
27990983,11.6109,7053383,68.63
272845379,11.6688,9540185,33.01
272939579,11.9948,8510483,35.42
272844766,12.2273,9724029,39.34
272940022,11.717,8381246,87.27
272841532,9.1777,10614382,95.13
272845348,10.9566,9540226,27.39
27992828,11.2434,11974612,40.91
272942817,9.0821,7769874,14.26
272943819,10.8566,7547964,56.8
169084448,10.5101,6061867,112.31
272939599,10.8669,8510560,99.66
272942239,10.7715,7907664,36.73
169082203,10.9568,5553963,7.37
27988801,12.1546,10932891,34.97
169084827,12.2458,6143256,117.28
169079481,11.0578,4945337,36.2
272843467,12.1516,10025720,116.94
169175314,12.0544,6461675,110.67
272939308,11.2813,8575147,55.78
272943988,10.6984,7465221,39.1
169081144,11.6277,5295898,143.49
27993430,11.1468,12122085,145.92
272845042,11.8236,9663182,49.39
272942825,9.5926,7770004,45.91
27988123,11.2367,10811720,40.51
169081259,10.4385,5383275,50.86
169085708,10.9713,6383228,90.34
272843199,11.2979,10089758,5.93
169082219,11.4819,5554141,100.25
169080839,11.4015,5295989,37.28
28083017,9.0468,12122151,51.33
272844955,11.7844,9663247,199.28
272944380,10.1469,7382407,45.11
169079154,11.3903,4857279,152.78
272845761,9.6764,9479404,85.18
28085491,10.6433,11414700,38.04
272844323,11.7205,9784586,76.08
272944730,10.8526,7301518,97.42
272941836,11.5862,7976420,45.08
272939914,10.8801,8381505,8.66
272843669,11.1149,9964891,51.73
169081329,10.3908,5383359,32.45
28087079,10.7519,11042388,9.09
272841511,10.4384,10614602,18.54
272942340,9.9299,7839372,41.32
169085431,9.9504,6304676,90.82
272939768,11.0781,8446353,5.54
272844664,10.4996,9724324,41.57
272940425,11.6476,8315762,38.98
272944069,10.7185,7465477,108.24
272844587,11.7871,9784687,38.35
272940213,11.9925,8315796,100.48
272844198,12.2788,9845028,29.52
272841620,10.2952,10614707,35.48
28087354,11.4463,10933112,31.32
28085928,11.5579,11309182,159.72
273044564,12.0335,9905106,62.97
169085329,11.8327,6304807,197.57
273045523,8.8821,10156534,97.3
28085243,11.6214,11519405,135.08
273036538,10.1792,7976619,85.71
273036173,12.1044,7908059,33.69
169080264,7.67145,5121116,23.05
273036190,12.0984,7908109,52.82
169085434,10.9722,6304895,48.64
273045656,11.156,10156597,67.9
273046147,11.3387,10288903,49.9
169175138,10.7422,6383574,9.15
273044781,12.1821,9965093,29.44
28085162,11.6152,11519450,72.55
273047094,12.1923,10549732,48.38
169079991,12.0489,5033397,250.37
273038243,10.3477,8381865,32.46
169184302,11.6076,4585010,73.61
273044145,11.4462,9784946,57.57
169178403,9.674,5896480,35.52
28087048,11.45,11042658,38.98
273044649,11.3439,9905403,48.03
272951719,10.0732,7465993,138.45
272950858,11.399,7302117,213.08
169179498,10.3724,5640843,31.4
28085936,11.7343,11309403,43.65
273044374,9.769,9845323,5.51
273045910,11.155,10223027,55.92
28087346,11.0401,10933384,10.28
273042296,11.422,9357356,31.56
169182992,11.2821,4857853,30.83
28083417,12.2023,11975063,44.09
273036800,10.3964,8045883,31.09
273043467,9.2843,9602917,31.89
273044895,12.1367,9965354,32.48
273042305,10.7891,9357395,40.25
169176381,11.1528,6383953,93.64
169184461,11.4777,11623012,35.94
28084799,10.8844,4585322,6.84
28083471,12.0479,11975146,31.23
272950507,8.5063,7221001,6.3
273035098,11.8668,7627700,29.82
273034836,12.2344,7700576,58.89
273035061,11.1134,7627714,70.22
28087701,12.1258,10876039,32.79
28085253,11.3102,12024640,92.13
28083344,11.3485,11519735,28.26
28083512,12.0192,11975173,203.12
273045255,10.5529,10090400,31.61
273046049,11.5933,10289299,86.61
169182136,10.5885,5033804,65.46
169184098,11.6579,4678118,74.45
273043841,11.5446,9724859,32.76
273047019,11.8938,10550140,52.76
273037887,10.2691,8316412,104.52
169182061,10.5423,5121605,33.7
273043988,10.7263,9724882,36.32
169178888,9.7454,5811766,45.1
28089339,12.358,10988708,30.44
273047021,11.8179,10550170,64.53
273037723,11.1847,8250333,52.48
169184259,10.1813,4585508,34.11
272950180,11.2961,7138406,245.27
273045874,11.8594,10223257,26.56
273046041,11.9615,10289378,23.6
273038260,11.7518,8382339,44.68
273046730,10.8272,10485765,64.3
273137433,12.0611,8447092,135.71
28159377,7.8838,11775000,7.01
273130549,10.4571,9965582,7.32
273230898,11.7314,6627543,118.99
169179613,11.4422,5641247,9.19
273139290,11.3164,8046212,72.93
273138778,11.7075,8114962,31.2
169176896,9.1721,6225660,39.61
273047747,12.3165,10615356,37.89
169178120,10.6904,5981329,40.05
273129961,11.9747,10090568,71.43
28159539,11.3208,11775041,34.13
169178587,11.1747,5897059,38.27
28158985,11.524,11623195,35.89
273230857,8.51017,6627606,30.32
169183183,10.9911,4858315,68.9
273140534,11.9458,7771045,183.35
169179596,9.9296,5641322,52.0
273138318,11.3414,8250489,46.02
169464151,10.6748,6305709,35.19
273047881,11.4031,10550359,26.68
273138210,11.0441,8250520,49.49
169458126,12.2708,4946445,207.99
28091057,11.4751,11415370,38.95
273048120,12.2071,10485923,25.43
28089288,11.706,10933748,38.86
28090896,11.3583,11362947,71.73
273130286,11.3542,10026767,28.09
273047874,8.97325,10550429,132.21
28089144,11.8531,10933775,11.72
273132110,11.5796,9603327,26.75
273130923,11.6467,9845795,44.62
169461439,10.5522,5726892,47.46
273142140,11.1613,7466616,77.86
273141488,10.3183,7549460,54.48
28158454,9.7203,11519991,100.58
273130187,11.9395,10026795,48.73
273140792,11.198,7701023,30.44
273048465,11.2854,10420202,147.25
273139173,10.6277,8046439,71.34
273140830,10.5943,7701048,42.36
169464697,9.2798,6384492,32.88
169461433,10.8853,5726966,6.1
273138513,12.0564,8183363,38.94
169458618,12.2918,5034206,147.38
169456742,12.2654,4678610,190.3
28088714,8.6071,10812837,57.74
169462694,9.021,5981666,92.61
169462584,11.0386,5981697,37.0
169457401,11.0493,4770149,33.15
273129954,8.8468,10090853,37.1
273131574,12.2104,9725292,66.02
169459871,9.8071,5384584,17.21
273138988,11.8139,8115318,38.83
28159145,10.7136,11673900,43.82
273131895,12.1269,9664360,45.63
273142177,9.964,7383850,34.53
169463306,9.9907,6144777,128.25
28089651,11.2171,11043208,53.5
273143029,9.1267,7221608,30.33
273129792,9.6817,10157507,67.78
273129894,12.0494,10090916,39.28
273140735,11.5111,7771441,60.53
28088591,10.8988,10747240,35.77
273131258,10.8016,9785675,24.38
273131118,11.4559,9846098,48.71
28089722,12.1838,11097136,74.48
273140651,10.5229,7771530,30.92
169459843,10.6117,5297605,5.79
169455836,11.064,4489185,94.3
28091151,11.9054,11467720,34.3
273128894,12.1069,10420502,32.28
169462342,11.1711,5897648,31.54
169459936,11.6014,5384777,207.9
273140469,10.8417,7771603,37.46
273142558,10.757,7303187,26.02
169465093,10.0447,6543282,34.82
273139837,10.5031,7909320,16.51
273237094,9.159,7840782,38.42
28229525,9.4895,10989210,51.97
169458525,10.6945,5034571,60.37
273372879,10.773,9906278,45.57
169463004,11.4999,6063745,72.81
273372920,11.7998,9906303,48.24
273234095,10.8163,7139187,39.03
28226425,9.605,11775398,32.01
273374950,12.1925,10420629,179.92
273235603,10.5417,7550056,42.64
273237377,10.7568,7909446,29.87
273374874,12.3903,10420662,35.73
273373255,12.1146,9966247,28.01
28226713,11.5474,11725452,133.53
28227856,12.0504,11415780,48.74
169562742,11.5244,4489527,30.83
273372747,8.8058,9846355,32.05
28230059,11.6792,10813264,108.14
273236177,12.2097,7628793,44.58
169556338,12.0271,5812955,69.75
273374741,9.7704,10355672,36.44
273371440,12.2806,9541946,99.25
273238605,11.1205,8115872,31.93
273235635,11.7041,7550235,89.48
28226096,11.8571,11876391,54.48
169561284,8.937,4770846,56.34
273372597,11.8293,9846437,15.11
28226429,9.6704,11775511,47.45
273238609,8.8831,8115904,42.47
273374127,10.5687,10224100,91.69
273374846,10.2728,10420822,77.1
273374665,11.6879,10355764,32.88
169559207,10.936,5210624,31.38
169562225,12.2284,4586817,159.91
28226653,10.4723,11725564,107.54
273238259,11.7736,8047227,42.13
273235138,11.0715,7384523,35.65
169562202,10.4268,4586875,29.52
273371456,11.3847,9542075,27.2
273374616,11.2844,10290315,37.29
169466089,9.9801,6385325,53.46
273235567,9.4609,7467630,72.85
273242571,12.0045,8971387,100.19
273373167,12.3304,9966518,29.98
28227340,12.1512,11520578,110.3
273371952,11.4505,9664946,31.93
28230290,10.6387,10747862,30.43
273372986,12.11,9906673,34.04
28229229,12.2006,11043690,34.64
28227735,11.6292,11415994,26.74
273231608,11.6196,6628766,55.99
169466356,12.6842,6306911,31.37
273373944,12.058,10158201,39.05
28226294,8.4883,11826594,39.28
273374426,10.8586,10290457,31.12
28227388,12.1147,11520642,93.24
273371488,10.9437,9542218,57.43
273375714,12.3148,10616364,104.56
28230039,12.097,10813626,163.09
169467875,10.2877,5982708,62.13
273237085,10.6553,7841410,6.8
28229268,9.62309,11043770,257.66
169558225,10.5991,5385518,57.0
273372847,11.0911,9906804,8.58
273374737,10.5748,10356057,65.09
273242961,9.3594,9107351,49.45
169557420,11.5258,5556726,177.55
273374544,11.7761,10290535,31.52
273378935,11.6139,9906841,38.25
169816290,12.1978,5556764,51.91
273379187,12.1937,9846810,39.77
28229306,11.9109,11043820,47.87
28231911,9.3772,11043831,36.44
28232044,10.165,11043832,59.65
28233875,10.0669,11572172,31.03
169813896,11.8022,5035304,139.86
169815981,10.4973,5471396,16.13
273378684,11.0979,9966796,194.46
28231618,11.4174,10934588,32.29
273378878,11.9337,9906905,42.0
169817287,10.819,5728401,35.89
273379135,11.0873,9846877,37.35
273378163,11.0357,10091729,72.18
273378740,10.8768,9966823,32.7
28231922,12.2993,11043872,28.73
169816003,10.7348,5471433,197.97
28232121,12.2729,11097749,77.05
28232115,11.3956,11097752,141.1
273377694,10.717,10224535,37.29
169814385,10.5951,5123226,35.86
28232001,11.9264,11043882,29.04
28231158,11.3552,10813811,38.74
28232132,11.8324,11097771,12.08
273378703,12.1005,9966868,40.76
273377502,11.0856,10290718,9.19
28231003,12.0757,10813862,30.01
169819618,11.997,6227242,143.72
273501400,11.562,7550955,108.8
273379181,11.6552,9846977,32.67
273379588,10.9957,9786625,46.74
169815895,8.7949,5471522,9.96
273378936,11.8092,9907009,28.71
273380481,11.7916,9542506,120.94
273505308,10.6933,6629177,52.45
273382694,10.9704,9107573,29.89
28233553,11.0497,11468340,42.43
273500798,12.0167,7629559,93.85
273378709,11.4172,9966914,111.12
28231856,12.233,11043952,48.57
273377814,10.7823,10158548,78.51
273377648,11.7456,10224631,32.08
273505361,8.5597,6629205,37.03
273380271,10.0748,9604524,46.28
169812556,10.5816,4771707,5.67
273378011,11.2932,10158595,71.25
273505287,11.7617,6629315,36.69
273383294,10.2757,8972013,31.8
169817410,12.1656,5728738,37.05
273379866,11.5787,9726388,31.51
169814114,11.6624,5123475,47.2
273501995,11.0265,7385324,31.19
28231635,9.9485,10934758,46.72
273501689,9.8874,7468404,78.37
28233782,11.8239,11520923,23.12
273378966,10.7443,9907147,11.07
169817412,12.2245,5728791,42.1
169812529,12.2684,4771876,191.34
169818443,9.5117,5983299,63.54
169812939,12.113,4860292,58.05
28234296,11.2076,11674666,33.34
273378611,12.2412,9967076,31.3
273383589,9.4807,8836211,39.03
28234204,6.34646,11674677,35.3
28231064,12.2418,10814091,45.47
273499931,11.4175,7841977,75.22
169820362,9.7939,6385953,88.56
169811995,12.0889,4680570,48.69
169814291,10.6013,5123659,46.97
169813165,10.099,4948344,60.52
169817733,10.6325,5814204,52.27
273380563,11.7744,9542779,37.12
273379363,11.0561,9786910,22.72
28231641,11.867,10989961,78.52
28232405,10.7896,11151753,59.37
273378607,9.6708,9967174,54.59
273380267,12.123,9604795,25.84
169813421,8.578,4948402,14.26
273499243,10.1977,7979316,52.4
28233428,11.4734,11416424,227.01
169814438,10.6079,5211720,46.87
169820084,9.7682,6307578,35.15
169931709,11.1015,4948479,75.31
28231477,11.286,10934929,33.06
273379031,11.7519,9907368,29.83
169930575,10.3895,5211806,105.0
273382580,10.3182,9108045,75.64
169929435,12.2369,5386317,175.79
273593478,12.2148,10225014,27.81
273510272,11.7367,7385745,58.58
169823726,9.8867,5899383,48.69
169933351,11.8044,4680912,78.18
28231721,11.7842,10990113,47.86
273573364,11.1063,7468893,91.09
28231973,10.2976,11044315,62.42
273580727,10.7677,8771414,40.72
273591619,10.151,9967351,60.79
28307190,11.5184,11521155,40.27
273589612,10.6678,9726814,47.2
273573841,11.739,7551643,106.02
169823919,10.2792,5899519,71.05
169928858,10.3755,5557807,49.94
169928753,10.923,5557808,37.67
28307140,10.8231,11521197,68.17
273575422,8.2556,7910890,5.01
273596224,12.2578,10617209,46.3
273507270,11.5223,6801561,49.27
273574006,11.5978,7630302,143.53
28358422,11.9059,10748902,18.84
169823948,12.0949,5899642,120.07
28357844,10.5882,10877915,17.88
169821371,9.4282,6465075,84.66
273575578,12.0819,7910990,43.17
273595784,11.0271,10552202,38.68
273593026,10.8859,10159217,55.2
28356831,11.8088,10990243,32.83
28306998,12.0469,11572700,39.53
28308441,10.0368,11204531,41.86
273592444,11.1363,10028634,94.5
28308546,11.3977,11152048,35.94
273589211,12.1403,9665985,29.84
28358960,11.9201,10682816,45.53
273592550,12.195,10092657,67.8
169931630,11.1456,4949036,32.91
273588891,10.568,9605294,30.86
169928764,11.851,5558110,79.12
273594171,10.9885,10291535,115.2
